,idx,query,page_size,abordagem,sinonimos,erros_digitacao,reordenados
125,31,Bisturi Descartável Cabo Cabo De Plástico Lâmina Lâmina Aço Inoxidável Tamanho Lâmina 20AWG Esterilidade Estéril Sistema De Segurança Segundo Nr/32,100,q_bv2,"Instrumento Cirúrgico Descartável com Cabo de Plástico, Lâmina de Aço Inoxidável de 20 Gauge, Esterilizado e Seguro, Classe Estéril, Sistema de Proteção Nr/32.",Bisturi Descrtável Cabo Cabo De Plástico Lâmina Lâmina Aço Inxidável Tamanho Lâmina 20AWG Esterilidade Estéril Sistema De Segurança Segundo Nr/32,Bisturi Descartável Cabo Lâmina Cabo De Plástico  Lâmina Aço Inoxidável Esterilidade Estéril Tamanho Lâmina 20AWG  Segundo Nr/32 Sistema De Segurança
126,31,Bisturi Descartável Cabo Cabo De Plástico Lâmina Lâmina Aço Inoxidável Tamanho Lâmina 20AWG Esterilidade Estéril Sistema De Segurança Segundo Nr/32,100,mpnet,"Instrumento Cirúrgico Descartável com Cabo de Plástico, Lâmina de Aço Inoxidável de 20 Gauge, Esterilizado e Seguro, Classe Estéril, Sistema de Proteção Nr/32.",Bisturi Descrtável Cabo Cabo De Plástico Lâmina Lâmina Aço Inxidável Tamanho Lâmina 20AWG Esterilidade Estéril Sistema De Segurança Segundo Nr/32,Bisturi Descartável Cabo Lâmina Cabo De Plástico  Lâmina Aço Inoxidável Esterilidade Estéril Tamanho Lâmina 20AWG  Segundo Nr/32 Sistema De Segurança
127,31,Bisturi Descartável Cabo Cabo De Plástico Lâmina Lâmina Aço Inoxidável Tamanho Lâmina 20AWG Esterilidade Estéril Sistema De Segurança Segundo Nr/32,100,labase,"Instrumento Cirúrgico Descartável com Cabo de Plástico, Lâmina de Aço Inoxidável de 20 Gauge, Esterilizado e Seguro, Classe Estéril, Sistema de Proteção Nr/32.",Bisturi Descrtável Cabo Cabo De Plástico Lâmina Lâmina Aço Inxidável Tamanho Lâmina 20AWG Esterilidade Estéril Sistema De Segurança Segundo Nr/32,Bisturi Descartável Cabo Lâmina Cabo De Plástico  Lâmina Aço Inoxidável Esterilidade Estéril Tamanho Lâmina 20AWG  Segundo Nr/32 Sistema De Segurança
128,32,Polvaroma Apresentação Pó Amrelado Sabor Laranja Aplicação Fabricação De Medicamento De Uso Humano,100,all_mini,"Pó de Polvaroma em apresentação aromática com sabor de laranja, utilizado na fabricação de medicamentos para uso humano.",Polvaroma Apresentação Pó Amrelado Sabor Laranja Aplicação Fabricação De Medicamento De Uso Humano,Apresentação Aplicação Fabricação  De Medicamento De Uso Humano Pó Amrelado Sabor Laranja Polvaroma
129,32,Polvaroma Apresentação Pó Amrelado Sabor Laranja Aplicação Fabricação De Medicamento De Uso Humano,100,q_bv2,"Pó de Polvaroma em apresentação aromática com sabor de laranja, utilizado na fabricação de medicamentos para uso humano.",Polvaroma Apresentação Pó Amrelado Sabor Laranja Aplicação Fabricação De Medicamento De Uso Humano,Apresentação Aplicação Fabricação  De Medicamento De Uso Humano Pó Amrelado Sabor Laranja Polvaroma
130,32,Polvaroma Apresentação Pó Amrelado Sabor Laranja Aplicação Fabricação De Medicamento De Uso Humano,100,mpnet,"Pó de Polvaroma em apresentação aromática com sabor de laranja, utilizado na fabricação de medicamentos para uso humano.",Polvaroma Apresentação Pó Amrelado Sabor Laranja Aplicação Fabricação De Medicamento De Uso Humano,Apresentação Aplicação Fabricação  De Medicamento De Uso Humano Pó Amrelado Sabor Laranja Polvaroma
131,32,Polvaroma Apresentação Pó Amrelado Sabor Laranja Aplicação Fabricação De Medicamento De Uso Humano,100,labase,"Pó de Polvaroma em apresentação aromática com sabor de laranja, utilizado na fabricação de medicamentos para uso humano.",Polvaroma Apresentação Pó Amrelado Sabor Laranja Aplicação Fabricação De Medicamento De Uso Humano,Apresentação Aplicação Fabricação  De Medicamento De Uso Humano Pó Amrelado Sabor Laranja Polvaroma
132,33,Tenda Inflável Rip Stop-250 Tratamento Superficial Impermeabilizado Tensão BivoltV Acessórios Tela De Nylon Aplicação Eventos Diversos E Sinalização Conforme Modelo Comprimento 1UN Largura 6MM Altura 4MG,100,all_mini,"Tenda Inflável Rip Stop-250 com Tratamento Superficial Impermeabilizado, Tensão Bivolt, Acessórios de Tela de Nylon, indicada para Eventos Diversos e Sinalização, de acordo com o Modelo, com Comprimento de 1 Unidade, Largura de 6 Milímetros e Altura de 4 Megagramas.",Tenda Inflevel Rip Stop-250 Tratamento Superficial Himperneabilizado Tensão BivoltV Acesórios Tela De Nylon Aplicação Eventos Diversos E Sinalização Conforme Modelo Comprimento 1UN Largura 6MM Altura 4MG,Rip Stop-250 Tratamento Superficial Impermeabilizado Tenda Inflável Tensão BivoltV Acessórios Tela De Nylon Aplicação Sinalização E Eventos Diversos Largura 6MM Altura 4MG Conforme Modelo Comprimento 1UN
133,33,Tenda Inflável Rip Stop-250 Tratamento Superficial Impermeabilizado Tensão BivoltV Acessórios Tela De Nylon Aplicação Eventos Diversos E Sinalização Conforme Modelo Comprimento 1UN Largura 6MM Altura 4MG,100,q_bv2,"Tenda Inflável Rip Stop-250 com Tratamento Superficial Impermeabilizado, Tensão Bivolt, Acessórios de Tela de Nylon, indicada para Eventos Diversos e Sinalização, de acordo com o Modelo, com Comprimento de 1 Unidade, Largura de 6 Milímetros e Altura de 4 Megagramas.",Tenda Inflevel Rip Stop-250 Tratamento Superficial Himperneabilizado Tensão BivoltV Acesórios Tela De Nylon Aplicação Eventos Diversos E Sinalização Conforme Modelo Comprimento 1UN Largura 6MM Altura 4MG,Rip Stop-250 Tratamento Superficial Impermeabilizado Tenda Inflável Tensão BivoltV Acessórios Tela De Nylon Aplicação Sinalização E Eventos Diversos Largura 6MM Altura 4MG Conforme Modelo Comprimento 1UN
134,33,Tenda Inflável Rip Stop-250 Tratamento Superficial Impermeabilizado Tensão BivoltV Acessórios Tela De Nylon Aplicação Eventos Diversos E Sinalização Conforme Modelo Comprimento 1UN Largura 6MM Altura 4MG,100,mpnet,"Tenda Inflável Rip Stop-250 com Tratamento Superficial Impermeabilizado, Tensão Bivolt, Acessórios de Tela de Nylon, indicada para Eventos Diversos e Sinalização, de acordo com o Modelo, com Comprimento de 1 Unidade, Largura de 6 Milímetros e Altura de 4 Megagramas.",Tenda Inflevel Rip Stop-250 Tratamento Superficial Himperneabilizado Tensão BivoltV Acesórios Tela De Nylon Aplicação Eventos Diversos E Sinalização Conforme Modelo Comprimento 1UN Largura 6MM Altura 4MG,Rip Stop-250 Tratamento Superficial Impermeabilizado Tenda Inflável Tensão BivoltV Acessórios Tela De Nylon Aplicação Sinalização E Eventos Diversos Largura 6MM Altura 4MG Conforme Modelo Comprimento 1UN
135,33,Tenda Inflável Rip Stop-250 Tratamento Superficial Impermeabilizado Tensão BivoltV Acessórios Tela De Nylon Aplicação Eventos Diversos E Sinalização Conforme Modelo Comprimento 1UN Largura 6MM Altura 4MG,100,labase,"Tenda Inflável Rip Stop-250 com Tratamento Superficial Impermeabilizado, Tensão Bivolt, Acessórios de Tela de Nylon, indicada para Eventos Diversos e Sinalização, de acordo com o Modelo, com Comprimento de 1 Unidade, Largura de 6 Milímetros e Altura de 4 Megagramas.",Tenda Inflevel Rip Stop-250 Tratamento Superficial Himperneabilizado Tensão BivoltV Acesórios Tela De Nylon Aplicação Eventos Diversos E Sinalização Conforme Modelo Comprimento 1UN Largura 6MM Altura 4MG,Rip Stop-250 Tratamento Superficial Impermeabilizado Tenda Inflável Tensão BivoltV Acessórios Tela De Nylon Aplicação Sinalização E Eventos Diversos Largura 6MM Altura 4MG Conforme Modelo Comprimento 1UN
136,34,"Baú Ferramentas Chapa Aço Acabamento Superficial Pintura Eletrostática Cor Azul Comprimento 500UI Largura 160MM Altura 185CM Peso 2,80M/MIN Com Bandeja E Lingueta Para Cadeado",100,all_mini,"Caixa de Ferramentas em Chapa de Aço com Acabamento Superficial em Pintura Eletrostática Azul, Comprimento de 500 Unidades de Interface, Largura de 160 Milímetros, Altura de 185 Centímetros, Peso de 2,80 Metros por Minuto, Equipada com Bandeja e Lingueta para Cadeado.","Baú Ferrmentas Chapa Aço Acabamento Suprficial Pintura Eletrostática Cor Azul Comprimento 500UI Largura 160MM Altura 185CM Peso 2,80M/MIN Com Bandeja E Lingueta Para Cadeado","Chapa Aço Acabamento Superficial Pintura Eletrostática Baú Ferramentas Altura 185CM Largura 160MM  Cor Azul Comprimento 500UI Peso 2,80M/MIN Lingueta Para Cadeado E Com Bandeja"
137,34,"Baú Ferramentas Chapa Aço Acabamento Superficial Pintura Eletrostática Cor Azul Comprimento 500UI Largura 160MM Altura 185CM Peso 2,80M/MIN Com Bandeja E Lingueta Para Cadeado",100,q_bv2,"Caixa de Ferramentas em Chapa de Aço com Acabamento Superficial em Pintura Eletrostática Azul, Comprimento de 500 Unidades de Interface, Largura de 160 Milímetros, Altura de 185 Centímetros, Peso de 2,80 Metros por Minuto, Equipada com Bandeja e Lingueta para Cadeado.","Baú Ferrmentas Chapa Aço Acabamento Suprficial Pintura Eletrostática Cor Azul Comprimento 500UI Largura 160MM Altura 185CM Peso 2,80M/MIN Com Bandeja E Lingueta Para Cadeado","Chapa Aço Acabamento Superficial Pintura Eletrostática Baú Ferramentas Altura 185CM Largura 160MM  Cor Azul Comprimento 500UI Peso 2,80M/MIN Lingueta Para Cadeado E Com Bandeja"
138,34,"Baú Ferramentas Chapa Aço Acabamento Superficial Pintura Eletrostática Cor Azul Comprimento 500UI Largura 160MM Altura 185CM Peso 2,80M/MIN Com Bandeja E Lingueta Para Cadeado",100,mpnet,"Caixa de Ferramentas em Chapa de Aço com Acabamento Superficial em Pintura Eletrostática Azul, Comprimento de 500 Unidades de Interface, Largura de 160 Milímetros, Altura de 185 Centímetros, Peso de 2,80 Metros por Minuto, Equipada com Bandeja e Lingueta para Cadeado.","Baú Ferrmentas Chapa Aço Acabamento Suprficial Pintura Eletrostática Cor Azul Comprimento 500UI Largura 160MM Altura 185CM Peso 2,80M/MIN Com Bandeja E Lingueta Para Cadeado","Chapa Aço Acabamento Superficial Pintura Eletrostática Baú Ferramentas Altura 185CM Largura 160MM  Cor Azul Comprimento 500UI Peso 2,80M/MIN Lingueta Para Cadeado E Com Bandeja"
139,34,"Baú Ferramentas Chapa Aço Acabamento Superficial Pintura Eletrostática Cor Azul Comprimento 500UI Largura 160MM Altura 185CM Peso 2,80M/MIN Com Bandeja E Lingueta Para Cadeado",100,labase,"Caixa de Ferramentas em Chapa de Aço com Acabamento Superficial em Pintura Eletrostática Azul, Comprimento de 500 Unidades de Interface, Largura de 160 Milímetros, Altura de 185 Centímetros, Peso de 2,80 Metros por Minuto, Equipada com Bandeja e Lingueta para Cadeado.","Baú Ferrmentas Chapa Aço Acabamento Suprficial Pintura Eletrostática Cor Azul Comprimento 500UI Largura 160MM Altura 185CM Peso 2,80M/MIN Com Bandeja E Lingueta Para Cadeado","Chapa Aço Acabamento Superficial Pintura Eletrostática Baú Ferramentas Altura 185CM Largura 160MM  Cor Azul Comprimento 500UI Peso 2,80M/MIN Lingueta Para Cadeado E Com Bandeja"
140,35,"Calibrador Radiação Voltagem 100/240V Frequência 50/60HZ Aplicação Medição De Radioatividade De Radiofármacos Resolução De 0,1 Microcurie",100,all_mini,"Calibrador de Radiação para Medição de Radioatividade de Radiofármacos, operando com uma Faixa de Voltagem de 100 a 240 Volts, Frequência de 50 a 60 Hertz, e apresentando uma Resolução de 0,1 Microcurie.","Calibrador Radiação Voltagem 100/240V Freqêncio 50/60HZ Aplicação Mdição De Radioatividade De Radiofármacos Carcterísticas Adicionais Resolução De 0,1 Microcurie","Calibrador Radiação Frequência 50/60HZ Voltagem 100/240V Medição De Radioatividade De Radiofármacos Aplicação Resolução De 0,1 Microcurie Adicionais"
141,35,"Calibrador Radiação Voltagem 100/240V Frequência 50/60HZ Aplicação Medição De Radioatividade De Radiofármacos Resolução De 0,1 Microcurie",100,q_bv2,"Calibrador de Radiação para Medição de Radioatividade de Radiofármacos, operando com uma Faixa de Voltagem de 100 a 240 Volts, Frequência de 50 a 60 Hertz, e apresentando uma Resolução de 0,1 Microcurie.","Calibrador Radiação Voltagem 100/240V Freqêncio 50/60HZ Aplicação Mdição De Radioatividade De Radiofármacos Carcterísticas Adicionais Resolução De 0,1 Microcurie","Calibrador Radiação Frequência 50/60HZ Voltagem 100/240V Medição De Radioatividade De Radiofármacos Aplicação Resolução De 0,1 Microcurie Adicionais"
142,35,"Calibrador Radiação Voltagem 100/240V Frequência 50/60HZ Aplicação Medição De Radioatividade De Radiofármacos Resolução De 0,1 Microcurie",100,mpnet,"Calibrador de Radiação para Medição de Radioatividade de Radiofármacos, operando com uma Faixa de Voltagem de 100 a 240 Volts, Frequência de 50 a 60 Hertz, e apresentando uma Resolução de 0,1 Microcurie.","Calibrador Radiação Voltagem 100/240V Freqêncio 50/60HZ Aplicação Mdição De Radioatividade De Radiofármacos Carcterísticas Adicionais Resolução De 0,1 Microcurie","Calibrador Radiação Frequência 50/60HZ Voltagem 100/240V Medição De Radioatividade De Radiofármacos Aplicação Resolução De 0,1 Microcurie Adicionais"
143,35,"Calibrador Radiação Voltagem 100/240V Frequência 50/60HZ Aplicação Medição De Radioatividade De Radiofármacos Resolução De 0,1 Microcurie",100,labase,"Calibrador de Radiação para Medição de Radioatividade de Radiofármacos, operando com uma Faixa de Voltagem de 100 a 240 Volts, Frequência de 50 a 60 Hertz, e apresentando uma Resolução de 0,1 Microcurie.","Calibrador Radiação Voltagem 100/240V Freqêncio 50/60HZ Aplicação Mdição De Radioatividade De Radiofármacos Carcterísticas Adicionais Resolução De 0,1 Microcurie","Calibrador Radiação Frequência 50/60HZ Voltagem 100/240V Medição De Radioatividade De Radiofármacos Aplicação Resolução De 0,1 Microcurie Adicionais"
144,36,Forro Gesso Sulfato De Cálcio Apresentação Gesso Acartonado Aplicação Teto Ambiente Comercial Acabamento Superficial Natural Comprimento 1.243MM Largura 618MM Espessura 8MB,100,all_mini,"Forro de Gesso Sulfato de Cálcio em Apresentação de Gesso Acartonado, indicado para Aplicação em Tetos de Ambientes Comerciais, com Acabamento Superficial Natural, Comprimento de 1.243 Milímetros, Largura de 618 Milímetros e Espessura de 8 Megabits.",Forro Geso Sulfato De Cálcio Apresentação Gesso Acartunado Aplicação Teto Ambiente Comercial Acabamento Superficial Natural Comprimento 1.243MM Largura 618MM Espessura 8MB,Forro Gesso Apresentação Gesso Acartonado Sulfato De Cálcio  Aplicação Superficial Natural Teto Ambiente Comercial Acabamento Largura 618MM  Espessura 8MB Comprimento 1.243MM
145,36,Forro Gesso Sulfato De Cálcio Apresentação Gesso Acartonado Aplicação Teto Ambiente Comercial Acabamento Superficial Natural Comprimento 1.243MM Largura 618MM Espessura 8MB,100,q_bv2,"Forro de Gesso Sulfato de Cálcio em Apresentação de Gesso Acartonado, indicado para Aplicação em Tetos de Ambientes Comerciais, com Acabamento Superficial Natural, Comprimento de 1.243 Milímetros, Largura de 618 Milímetros e Espessura de 8 Megabits.",Forro Geso Sulfato De Cálcio Apresentação Gesso Acartunado Aplicação Teto Ambiente Comercial Acabamento Superficial Natural Comprimento 1.243MM Largura 618MM Espessura 8MB,Forro Gesso Apresentação Gesso Acartonado Sulfato De Cálcio  Aplicação Superficial Natural Teto Ambiente Comercial Acabamento Largura 618MM  Espessura 8MB Comprimento 1.243MM
146,36,Forro Gesso Sulfato De Cálcio Apresentação Gesso Acartonado Aplicação Teto Ambiente Comercial Acabamento Superficial Natural Comprimento 1.243MM Largura 618MM Espessura 8MB,100,mpnet,"Forro de Gesso Sulfato de Cálcio em Apresentação de Gesso Acartonado, indicado para Aplicação em Tetos de Ambientes Comerciais, com Acabamento Superficial Natural, Comprimento de 1.243 Milímetros, Largura de 618 Milímetros e Espessura de 8 Megabits.",Forro Geso Sulfato De Cálcio Apresentação Gesso Acartunado Aplicação Teto Ambiente Comercial Acabamento Superficial Natural Comprimento 1.243MM Largura 618MM Espessura 8MB,Forro Gesso Apresentação Gesso Acartonado Sulfato De Cálcio  Aplicação Superficial Natural Teto Ambiente Comercial Acabamento Largura 618MM  Espessura 8MB Comprimento 1.243MM
147,36,Forro Gesso Sulfato De Cálcio Apresentação Gesso Acartonado Aplicação Teto Ambiente Comercial Acabamento Superficial Natural Comprimento 1.243MM Largura 618MM Espessura 8MB,100,labase,"Forro de Gesso Sulfato de Cálcio em Apresentação de Gesso Acartonado, indicado para Aplicação em Tetos de Ambientes Comerciais, com Acabamento Superficial Natural, Comprimento de 1.243 Milímetros, Largura de 618 Milímetros e Espessura de 8 Megabits.",Forro Geso Sulfato De Cálcio Apresentação Gesso Acartunado Aplicação Teto Ambiente Comercial Acabamento Superficial Natural Comprimento 1.243MM Largura 618MM Espessura 8MB,Forro Gesso Apresentação Gesso Acartonado Sulfato De Cálcio  Aplicação Superficial Natural Teto Ambiente Comercial Acabamento Largura 618MM  Espessura 8MB Comprimento 1.243MM
148,37,Gás Refrigeração Tipo R 22 Aplicação Câmara De Congelamento -18°C,100,all_mini,"Refrigente para Câmara de Congelação com Temperatura de -18 Graus Celsius, utilizando o Tipo R 22 para Refrigeração.",Gás Rifrigeração Tipo R 22 Aplicação Câmera De Congelamento -18°C,Câmara Aplicação De Congelamento -18°C Gás Refrigeração Tipo R 22
149,37,Gás Refrigeração Tipo R 22 Aplicação Câmara De Congelamento -18°C,100,q_bv2,"Refrigente para Câmara de Congelação com Temperatura de -18 Graus Celsius, utilizando o Tipo R 22 para Refrigeração.",Gás Rifrigeração Tipo R 22 Aplicação Câmera De Congelamento -18°C,Câmara Aplicação De Congelamento -18°C Gás Refrigeração Tipo R 22
150,37,Gás Refrigeração Tipo R 22 Aplicação Câmara De Congelamento -18°C,100,mpnet,"Refrigente para Câmara de Congelação com Temperatura de -18 Graus Celsius, utilizando o Tipo R 22 para Refrigeração.",Gás Rifrigeração Tipo R 22 Aplicação Câmera De Congelamento -18°C,Câmara Aplicação De Congelamento -18°C Gás Refrigeração Tipo R 22
151,37,Gás Refrigeração Tipo R 22 Aplicação Câmara De Congelamento -18°C,100,labase,"Refrigente para Câmara de Congelação com Temperatura de -18 Graus Celsius, utilizando o Tipo R 22 para Refrigeração.",Gás Rifrigeração Tipo R 22 Aplicação Câmera De Congelamento -18°C,Câmara Aplicação De Congelamento -18°C Gás Refrigeração Tipo R 22
152,38,Anodo Matéria-Prima Cádmio,100,all_mini,Eletrodo de Matéria-Prima feito de Cádmio.,Anoudo Matéria-Prima Cádmio,Anodo Cádmio Matéria-Prima
153,38,Anodo Matéria-Prima Cádmio,100,q_bv2,Eletrodo de Matéria-Prima feito de Cádmio.,Anoudo Matéria-Prima Cádmio,Anodo Cádmio Matéria-Prima
154,38,Anodo Matéria-Prima Cádmio,100,mpnet,Eletrodo de Matéria-Prima feito de Cádmio.,Anoudo Matéria-Prima Cádmio,Anodo Cádmio Matéria-Prima
155,38,Anodo Matéria-Prima Cádmio,100,labase,Eletrodo de Matéria-Prima feito de Cádmio.,Anoudo Matéria-Prima Cádmio,Anodo Cádmio Matéria-Prima
156,39,Tira Reagente Papel Aplicação Quantitativo De Cloro Até 200 Ppm,100,all_mini,Tira Reactiva de Papel para Análise Quantitativa de Cloro até 200 Partes por Milhão.,Tira Reagnte Papel Aplicação Quantitativo De Cloro Até 200 Ppm,Tira Reagente Papel Aplicação Quantitativo De Cloro Até 200 Ppm
157,39,Tira Reagente Papel Aplicação Quantitativo De Cloro Até 200 Ppm,100,q_bv2,Tira Reactiva de Papel para Análise Quantitativa de Cloro até 200 Partes por Milhão.,Tira Reagnte Papel Aplicação Quantitativo De Cloro Até 200 Ppm,Tira Reagente Papel Aplicação Quantitativo De Cloro Até 200 Ppm
158,39,Tira Reagente Papel Aplicação Quantitativo De Cloro Até 200 Ppm,100,mpnet,Tira Reactiva de Papel para Análise Quantitativa de Cloro até 200 Partes por Milhão.,Tira Reagnte Papel Aplicação Quantitativo De Cloro Até 200 Ppm,Tira Reagente Papel Aplicação Quantitativo De Cloro Até 200 Ppm
159,39,Tira Reagente Papel Aplicação Quantitativo De Cloro Até 200 Ppm,100,labase,Tira Reactiva de Papel para Análise Quantitativa de Cloro até 200 Partes por Milhão.,Tira Reagnte Papel Aplicação Quantitativo De Cloro Até 200 Ppm,Tira Reagente Papel Aplicação Quantitativo De Cloro Até 200 Ppm
160,40,Disquete Tamanho 3 1/2POL Capacidade 1.44MB Taxa Densidade 2 Hd,100,all_mini,Unidade de Armazenamento de Dados de 3 1/2 Polegadas com Capacidade de 1.44 Megabytes e Taxa de Densidade de 2 Cabeças.,Disqute Tamanho 3 1/2POL Capacidade 1.44MB Taxa Densidad 2 Hd,Tamanho 3 1/2POL Taxa Densidade 2 Hd Disquete Capacidade 1.44MB
161,40,Disquete Tamanho 3 1/2POL Capacidade 1.44MB Taxa Densidade 2 Hd,100,q_bv2,Unidade de Armazenamento de Dados de 3 1/2 Polegadas com Capacidade de 1.44 Megabytes e Taxa de Densidade de 2 Cabeças.,Disqute Tamanho 3 1/2POL Capacidade 1.44MB Taxa Densidad 2 Hd,Tamanho 3 1/2POL Taxa Densidade 2 Hd Disquete Capacidade 1.44MB
162,40,Disquete Tamanho 3 1/2POL Capacidade 1.44MB Taxa Densidade 2 Hd,100,mpnet,Unidade de Armazenamento de Dados de 3 1/2 Polegadas com Capacidade de 1.44 Megabytes e Taxa de Densidade de 2 Cabeças.,Disqute Tamanho 3 1/2POL Capacidade 1.44MB Taxa Densidad 2 Hd,Tamanho 3 1/2POL Taxa Densidade 2 Hd Disquete Capacidade 1.44MB
163,40,Disquete Tamanho 3 1/2POL Capacidade 1.44MB Taxa Densidade 2 Hd,100,labase,Unidade de Armazenamento de Dados de 3 1/2 Polegadas com Capacidade de 1.44 Megabytes e Taxa de Densidade de 2 Cabeças.,Disqute Tamanho 3 1/2POL Capacidade 1.44MB Taxa Densidad 2 Hd,Tamanho 3 1/2POL Taxa Densidade 2 Hd Disquete Capacidade 1.44MB
164,41,"""Doce Leite"" Ingredientes Leite Integral/Edulcorantes/Sorbitol/Sucralose Prazo Validade Mínimo 12UN Tipo Cremoso Dietético/Com Registro No Mapa - Sif/Dipoa",100,all_mini,"Creme de Leite com Ingredientes à base de Leite Integral, Edulcorantes, Sorbitol e Sucralose, com Prazo de Validade Mínimo de 12 Unidades, do tipo Cremoso Dietético, Registrado no Mapa - Sif/Dipoa.","""Duce Leite"" Ingredientes Leite Integral/Edulcorantes/Sorbitol/Sucralose Prazo Valisdade Mínimo 12UN Tipo Cremoso Dietético/Com Registro No Mapa - Sif/Dipoa","Ingredientes """"""Doce Leite"""" Prazo Validade Mínimo 12UN Leite Integral/Sucralose/Sorbitol/Edulcorantes Tipo Cremoso Registro No Mapa - Sif/Dipoa Adicionais Dietético/Com"
165,41,"""Doce Leite"" Ingredientes Leite Integral/Edulcorantes/Sorbitol/Sucralose Prazo Validade Mínimo 12UN Tipo Cremoso Dietético/Com Registro No Mapa - Sif/Dipoa",100,q_bv2,"Creme de Leite com Ingredientes à base de Leite Integral, Edulcorantes, Sorbitol e Sucralose, com Prazo de Validade Mínimo de 12 Unidades, do tipo Cremoso Dietético, Registrado no Mapa - Sif/Dipoa.","""Duce Leite"" Ingredientes Leite Integral/Edulcorantes/Sorbitol/Sucralose Prazo Valisdade Mínimo 12UN Tipo Cremoso Dietético/Com Registro No Mapa - Sif/Dipoa","Ingredientes """"""Doce Leite"""" Prazo Validade Mínimo 12UN Leite Integral/Sucralose/Sorbitol/Edulcorantes Tipo Cremoso Registro No Mapa - Sif/Dipoa Adicionais Dietético/Com"
166,41,"""Doce Leite"" Ingredientes Leite Integral/Edulcorantes/Sorbitol/Sucralose Prazo Validade Mínimo 12UN Tipo Cremoso Dietético/Com Registro No Mapa - Sif/Dipoa",100,mpnet,"Creme de Leite com Ingredientes à base de Leite Integral, Edulcorantes, Sorbitol e Sucralose, com Prazo de Validade Mínimo de 12 Unidades, do tipo Cremoso Dietético, Registrado no Mapa - Sif/Dipoa.","""Duce Leite"" Ingredientes Leite Integral/Edulcorantes/Sorbitol/Sucralose Prazo Valisdade Mínimo 12UN Tipo Cremoso Dietético/Com Registro No Mapa - Sif/Dipoa","Ingredientes """"""Doce Leite"""" Prazo Validade Mínimo 12UN Leite Integral/Sucralose/Sorbitol/Edulcorantes Tipo Cremoso Registro No Mapa - Sif/Dipoa Adicionais Dietético/Com"
167,41,"""Doce Leite"" Ingredientes Leite Integral/Edulcorantes/Sorbitol/Sucralose Prazo Validade Mínimo 12UN Tipo Cremoso Dietético/Com Registro No Mapa - Sif/Dipoa",100,labase,"Creme de Leite com Ingredientes à base de Leite Integral, Edulcorantes, Sorbitol e Sucralose, com Prazo de Validade Mínimo de 12 Unidades, do tipo Cremoso Dietético, Registrado no Mapa - Sif/Dipoa.","""Duce Leite"" Ingredientes Leite Integral/Edulcorantes/Sorbitol/Sucralose Prazo Valisdade Mínimo 12UN Tipo Cremoso Dietético/Com Registro No Mapa - Sif/Dipoa","Ingredientes """"""Doce Leite"""" Prazo Validade Mínimo 12UN Leite Integral/Sucralose/Sorbitol/Edulcorantes Tipo Cremoso Registro No Mapa - Sif/Dipoa Adicionais Dietético/Com"
168,42,Bujão Óleo Abastecimento Referência 14325311 Aplicação Fiat Doblo Modelo: Atractive Uso Diferencial,100,all_mini,"Aditivo de Óleo para Abastecimento com Referência 14325311, destinado ao Modelo Fiat Doblo Atractive, com Aplicação Diferencial.",Bijão Óleo Abastecimento Referência 14325311 Apliração Fiat Doblo Model: Atractive Uso Diferencial,Abastecimento Referência 14325311 Bujão Óleo Aplicação Fiat Doblo Modelo: Atractive Uso Diferencial
169,42,Bujão Óleo Abastecimento Referência 14325311 Aplicação Fiat Doblo Modelo: Atractive Uso Diferencial,100,q_bv2,"Aditivo de Óleo para Abastecimento com Referência 14325311, destinado ao Modelo Fiat Doblo Atractive, com Aplicação Diferencial.",Bijão Óleo Abastecimento Referência 14325311 Apliração Fiat Doblo Model: Atractive Uso Diferencial,Abastecimento Referência 14325311 Bujão Óleo Aplicação Fiat Doblo Modelo: Atractive Uso Diferencial
170,42,Bujão Óleo Abastecimento Referência 14325311 Aplicação Fiat Doblo Modelo: Atractive Uso Diferencial,100,mpnet,"Aditivo de Óleo para Abastecimento com Referência 14325311, destinado ao Modelo Fiat Doblo Atractive, com Aplicação Diferencial.",Bijão Óleo Abastecimento Referência 14325311 Apliração Fiat Doblo Model: Atractive Uso Diferencial,Abastecimento Referência 14325311 Bujão Óleo Aplicação Fiat Doblo Modelo: Atractive Uso Diferencial
171,42,Bujão Óleo Abastecimento Referência 14325311 Aplicação Fiat Doblo Modelo: Atractive Uso Diferencial,100,labase,"Aditivo de Óleo para Abastecimento com Referência 14325311, destinado ao Modelo Fiat Doblo Atractive, com Aplicação Diferencial.",Bijão Óleo Abastecimento Referência 14325311 Apliração Fiat Doblo Model: Atractive Uso Diferencial,Abastecimento Referência 14325311 Bujão Óleo Aplicação Fiat Doblo Modelo: Atractive Uso Diferencial
172,43,Folheto Nao Tecnico Papel Couchê Tipo Flyer Medida 15 X 21CM Tipo Impressão 4/0 Conforme Modelo,100,all_mini,"Panfleto não Técnico em Papel Couchê do Tipo Flyer, com Dimensões de 15 por 21 Centímetros, Tipo de Impressão 4/0, Conforme Modelo.",Folhero Nao Tecnco Papel Cochê Tipo Flyer Medida 15 X 21CM Tipo Impressão 4/0 Conforme Modelo,Folheto Nao Tecnico  Tipo Impressão 4/0 Tipo Flyer Papel Couchê Medida 15 X 21CM Conforme Modelo
